UTCTime,Time,RelTime,ActSatId,ActBeam [1-16],ActGain,ActSNR,FiltSNR,gnId,fwdChan,revChan,satAz,satElev,satGeoSep
00:32:27,,1947000,356,2,19.57059768,7.654093936,8.366501378,127,3,3,230.9883906,60.34599889,22.68980853
00:32:28,,1948000,356,2,20.3590284,8.212724252,8.351123665,127,3,3,230.5369129,60.15515103,22.40020455
00:32:29,,1949000,356,2,20.96405603,8.619731584,8.377984457,127,3,3,230.0920585,59.96323594,22.11137319
00:32:30,,1950000,356,2,21.39491419,8.896199433,8.429805955,127,3,3,229.6537364,59.77030247,21.8233231
00:32:31,,1951000,356,2,21.65378164,9.054391288,8.492264488,127,3,3,229.2218543,59.57639747,21.53606177
00:32:32,,1952000,356,2,21.75077544,9.107308589,8.553768898,127,3,3,228.7963208,59.38156836,21.24959797
00:32:33,,1953000,356,2,21.69083406,9.060244627,8.604416471,127,3,3,228.3770448,59.18585998,20.96393935
00:32:34,,1954000,356,2,21.48357671,8.917608308,8.635735655,127,3,3,227.9639295,58.98931776,20.67909266
00:32:35,,1955000,356,2,21.1297656,8.674805167,8.639642606,127,3,3,227.556887,58.79198538,20.39506678
00:32:36,,1956000,356,2,20.63528567,8.327788318,8.608457177,127,3,3,227.1558234,58.59390483,20.11186774
00:32:37,,1957000,355,13,21.21010932,8.729575579,8.620569017,127,6,2,312.777393,58.98433379,59.22395258
00:32:38,,1958000,355,13,21.6893408,9.050204421,8.663532558,127,6,2,312.3167875,59.15530185,58.9548428
00:32:39,,1959000,355,13,21.98555707,9.244863004,8.721665602,127,6,2,311.8502052,59.32496037,58.68467346
00:32:40,,1960000,355,13,22.1002836,9.323429428,8.781841985,127,6,2,311.3775904,59.49326117,58.41345622
00:32:41,,1961000,355,13,22.03814671,9.292493685,8.832907155,127,6,2,310.8988947,59.66015664,58.14120534
00:32:42,,1962000,355,13,21.79829812,9.150078417,8.864624281,127,6,2,310.4140678,59.825597,57.86793341
00:32:43,,1963000,355,13,21.37079575,8.883199444,8.866481797,127,6,2,309.9230632,59.9895327,57.59365385
00:32:44,,1964000,355,13,20.74225912,8.470642324,8.82689785,127,6,2,309.4258373,60.15191295,57.3183803
00:32:45,,1965000,355,13,19.91683158,7.897523536,8.733960419,127,6,2,308.9223474,60.31268608,57.04212586
00:32:46,,1966000,355,13,18.88313856,7.134724535,8.57403683,127,6,2,308.4125548,60.47180038,56.76490404
00:32:47,,1967000,355,12,19.44499355,7.567624561,8.473395603,127,5,1,307.8964232,60.62920265,56.48672845
00:32:48,,1968000,355,12,20.34140024,8.223400845,8.448396128,127,5,1,307.3739215,60.78484105,56.20761323
00:32:49,,1969000,355,12,21.03722273,8.706764042,8.474232919,127,5,1,306.8450201,60.93866121,55.92757217
00:32:50,,1970000,355,12,21.53044548,9.035861676,8.530395795,127,5,1,306.3096936,61.09060913,55.64661922
00:32:51,,1971000,355,12,21.83276228,9.233347483,8.600690964,127,5,1,305.7679201,61.24062955,55.36476835
00:32:52,,1972000,355,12,21.94615714,9.309875676,8.671609435,127,5,1,305.2196827,61.38866707,55.08203404
00:32:53,,1973000,355,12,21.88007057,9.275070513,8.731955543,127,5,1,304.6649672,61.53466676,54.79842985
00:32:54,,1974000,355,12,21.63416026,9.127075006,8.771467489,127,5,1,304.1037661,61.67857217,54.51397078
00:32:55,,1975000,355,12,21.19283995,8.848882456,8.779208986,127,5,1,303.5360756,61.82032615,54.22867133
00:32:56,,1976000,355,12,20.55627716,8.427618326,8.74404992,127,5,1,302.9618963,61.95987325,53.94254564
00:32:57,,1977000,355,12,19.70569046,7.832126591,8.652857587,127,5,1,302.3812364,62.09715588,53.65560914
00:32:58,,1978000,355,12,18.63836862,7.037597317,8.49133156,127,5,1,301.7941068,62.23211699,53.36787606
00:32:59,,1979000,355,11,19.37191801,7.599791122,8.402177516,127,4,4,301.2005248,62.36469887,53.07936118
00:33:00,,1980000,355,11,20.23905287,8.231631105,8.385122875,127,4,4,300.6005152,62.49484415,52.7900799
00:33:01,,1981000,355,11,20.90721036,8.694583717,8.416068959,127,4,4,299.9941081,62.62249554,52.50004734
00:33:02,,1982000,355,11,21.37664427,9.007383062,8.475200369,127,4,4,299.3813379,62.74759493,52.20927787
00:33:03,,1983000,355,11,21.65807003,9.191041319,8.546784464,127,4,4,298.7622491,62.87008577,51.9177874
00:33:04,,1984000,355,11,21.75059522,9.253581588,8.617464177,127,4,4,298.1368922,62.98991089,51.62559163
00:33:05,,1985000,355,11,21.66161231,9.202681085,8.675985867,127,4,4,297.5053239,63.10701239,51.33270608
00:33:06,,1986000,355,11,21.37913627,9.028273762,8.711214657,127,4,4,296.867606,63.22133426,51.03914525
00:33:07,,1987000,355,11,20.89599584,8.717160792,8.711809271,127,4,4,296.2238118,63.33282002,50.74492568
00:33:08,,1988000,355,11,20.22169763,8.261555548,8.666783898,127,4,4,295.5740189,63.4414139,50.45006252
00:33:09,,1989000,355,11,19.32848614,7.623259817,8.56243149,127,4,4,294.918315,63.54706029,50.15457214
00:33:10,,1990000,355,10,18.83586229,7.258206532,8.432008994,127,3,3,294.2567928,63.64970409,49.85846969
00:33:11,,1991000,355,10,19.76283212,7.949525517,8.383760647,127,3,3,293.5895559,63.74929247,49.56177181
00:33:12,,1992000,355,10,20.48911489,8.46390606,8.391775188,127,3,3,292.9167151,63.84577166,49.2644947
00:33:13,,1993000,355,10,21.01949194,8.823717102,8.434969379,127,3,3,292.2383869,63.93908923,48.96665384
00:33:14,,1994000,355,10,21.36154849,9.049066865,8.496379128,127,3,3,291.5546987,64.0291939,48.66826576
00:33:15,,1995000,355,10,21.51430099,9.149427599,8.561683975,127,3,3,290.8657848,64.11603528,48.36934669
00:33:16,,1996000,355,10,21.4844727,9.133802646,8.618895842,127,3,3,290.1717867,64.19956483,48.06991252
00:33:17,,1997000,355,10,21.27159339,9.001166023,8.65712286,127,3,3,289.4728567,64.2797332,47.7699802
00:33:18,,1998000,355,10,20.87082695,8.742291421,8.665639716,127,3,3,288.7691526,64.3564951,47.46956588
00:33:19,,1999000,355,10,20.26473236,8.333747866,8.632450531,127,3,3,288.0608419,64.42980547,47.16868643
00:33:20,,2000000,355,10,19.4598059,7.762768915,8.54548237,127,3,3,287.3480983,64.49962058,46.86735805
00:33:21,,2001000,355,9,18.44332494,6.999621049,8.390896238,127,2,2,286.6311038,64.56589763,46.56559717
00:33:22,,2002000,355,9,19.38352509,7.712527886,8.323059402,127,2,2,285.9100491,64.62859707,46.26342095
00:33:23,,2003000,355,9,20.12660172,8.248291738,8.315582636,127,2,2,285.1851311,64.68768,45.96084603
00:33:24,,2004000,355,9,20.68364122,8.632801309,8.347304503,127,2,2,284.4565523,64.7431089,45.65788832
00:33:25,,2005000,355,9,21.05601917,8.881580417,8.400732095,127,2,2,283.7245248,64.79485105,45.35456538
00:33:26,,2006000,355,9,21.24608663,9.006572029,8.461316088,127,2,2,282.9892665,64.84287243,45.05089403
00:33:27,,2007000,355,9,21.25798276,9.015922,8.516776679,127,2,2,282.2509997,64.88714297,44.74689062
00:33:28,,2008000,355,9,21.08895165,8.908246608,8.555923672,127,2,2,281.5099559,64.9276337,44.44257284
00:33:29,,2009000,355,9,20.73698656,8.677485344,8.568079839,127,2,2,280.7663671,64.96431841,44.13795632
00:33:30,,2010000,355,9,20.18561158,8.302480178,8.541519873,127,2,2,280.0204747,64.9971736,43.83305869
00:33:31,,2011000,355,9,19.44738834,7.776862784,8.465054164,127,2,2,279.272524,65.0261777,43.52789715
00:33:32,,2012000,355,9,18.48408221,7.053765406,8.323925289,127,2,2,278.5227624,65.05131037,43.22248782
00:33:33,,2013000,355,8,19.2021267,7.598388651,8.251371625,127,1,1,277.7714429,65.07255683,42.91684825
00:33:34,,2014000,355,8,19.91575481,8.116899667,8.237924429,127,1,1,277.0188211,65.08990169,42.61099515
00:33:35,,2015000,355,8,20.43636691,8.480004097,8.262132396,127,1,1,276.2651545,65.10333367,42.30494524
00:33:36,,2016000,355,8,20.77778914,8.710864095,8.307005566,127,1,1,275.5107045,65.1128438,41.99871581
00:33:37,,2017000,355,8,20.944659,8.821593752,8.358464384,127,1,1,274.7557323,65.11842496,41.6923233
00:33:38,,2018000,355,8,20.93717023,8.816791373,8.404297083,127,1,1,274.0005017,65.12007363,41.38578496
00:33:39,,2019000,355,8,20.75662017,8.697125733,8.433579948,127,1,1,273.2452758,65.11778761,41.07911718
00:33:40,,2020000,355,8,20.38386407,8.444694491,8.434691403,127,1,1,272.4903189,65.11157006,40.77233755
00:33:41,,2021000,355,8,19.81738059,8.047872743,8.396009537,127,1,1,271.7358934,65.10142384,40.46546229
00:33:42,,2022000,355,8,19.07480431,7.504867633,8.306895346,127,1,1,270.9822616,65.08735525,40.15850829
00:33:43,,2023000,355,8,18.11988563,6.771547966,8.153360608,127,1,1,270.2296841,65.0693735,39.85149241
00:33:44,,2024000,355,7,19.19816307,7.595142514,8.097538799,127,8,4,269.4784179,65.0474904,39.54443094
00:33:45,,2025000,355,7,20.25036965,8.349413479,8.122726267,127,8,4,268.7287197,65.02172009,39.23734106
00:33:46,,2026000,355,7,21.0385095,8.878887208,8.198342361,127,8,4,267.9808412,64.99207921,38.93023907
00:33:47,,2027000,355,7,21.57016729,9.217481745,8.300256299,127,8,4,267.2350305,64.95858615,38.6231412
00:33:48,,2028000,355,7,21.84978404,9.388843855,8.409115055,127,8,4,266.4915325,64.92126394,38.31606463
00:33:49,,2029000,355,7,21.890132,9.412014718,8.509405021,127,8,4,265.7505861,64.88013578,38.00902524
00:33:50,,2030000,355,7,21.69121687,9.288488285,8.587313348,127,8,4,265.0124261,64.83522813,37.70203961
00:33:51,,2031000,355,7,21.25362045,9.010812302,8.629663243,127,8,4,264.2772832,64.78656881,37.39512433
00:33:52,,2032000,355,7,20.59243226,8.572701728,8.623967091,127,8,4,263.5453785,64.73418843,37.08829486
00:33:53,,2033000,355,7,19.668838,7.924505163,8.554020899,127,8,4,262.8169296,64.67812051,36.78156777
00:33:54,,2034000,355,7,18.51140654,7.057044515,8.40432326,127,8,4,262.092148,64.61839822,36.47495891
00:33:55,,2035000,355,6,18.82916186,7.297506806,8.293641615,127,7,3,261.3712365,64.55505992,36.16848455
00:33:56,,2036000,355,6,19.91895194,8.095788413,8.273856295,127,7,3,260.6543913,64.48814363,35.8621602
00:33:57,,2037000,355,6,20.74580862,8.663770544,8.31284772,127,7,3,259.9418029,64.41768948,35.55600203
00:33:58,,2038000,355,6,21.32562909,9.040725506,8.385635498,127,7,3,259.2336523,64.34373918,35.25002524
00:33:59,,2039000,355,6,21.67217279,9.256468672,8.472718816,127,7,3,258.5301137,64.26633639,34.94424549
00:34:00,,2040000,355,6,21.78530609,9.323533744,8.557800309,127,7,3,257.8313532,64.18552669,34.63867838
00:34:01,,2041000,355,6,21.66195046,9.24410131,8.626430409,127,7,3,257.1375295,64.10135649,34.33333936
00:34:02,,2042000,355,6,21.30846977,9.01735084,8.665522452,127,7,3,256.4487936,64.01387256,34.02824339
00:34:03,,2043000,355,6,20.72382883,8.62957798,8.661928005,127,7,3,255.765286,63.92312548,33.72340572
00:34:04,,2044000,355,6,19.88873241,8.046780995,8.600413304,127,7,3,255.0871414,63.82916519,33.41884138
00:34:05,,2045000,355,6,18.8330099,7.26375827,8.4667478,127,7,3,254.4144856,63.73204288,33.11456512
00:34:06,,2046000,355,5,19.00930545,7.392699559,8.359342976,127,6,2,253.7474368,63.63181055,32.81059174
00:34:07,,2047000,355,5,20.01219756,8.121746048,8.335583283,127,6,2,253.0861052,63.52852184,32.50693617
00:34:08,,2048000,355,5,20.76398297,8.636361643,8.365661119,127,6,2,252.4305911,63.42223,32.20361198
00:34:09,,2049000,355,5,21.27709643,8.970064046,8.426101412,127,6,2,251.7809903,63.31299002,31.90063435
00:34:10,,2050000,355,5,21.57284892,9.154391943,8.498930465,127,6,2,251.1373862,63.20085758,31.59801672
00:34:11,,2051000,355,5,21.656878,9.202745627,8.569311981,127,6,2,250.4998607,63.08588832,31.29577428
00:34:12,,2052000,355,5,21.54474883,9.127591944,8.625139978,127,6,2,249.8684814,62.96813869,30.99391979
00:34:13,,2053000,355,5,21.22462411,8.917492067,8.654375187,127,6,2,249.2433135,62.8476653,30.69246761
00:34:14,,2054000,355,5,20.70001792,8.564193823,8.64535705,127,6,2,248.6244139,62.72452464,30.39143117
00:34:15,,2055000,355,5,19.95959996,8.0435622,8.585177565,127,6,2,248.0118311,62.59877437,30.09082392
00:34:16,,2056000,355,5,19.00417782,7.334707974,8.460130606,127,6,2,247.4056083,62.47047136,29.79065897
00:34:17,,2057000,355,4,18.74771447,7.13284994,8.327402539,127,5,1,246.8057802,62.33967365,29.49094943
00:34:18,,2058000,355,4,19.77992059,7.896573713,8.284319657,127,5,1,246.2123774,62.20643905,29.19170875
00:34:19,,2059000,355,4,20.57778223,8.452642762,8.301151967,127,5,1,245.6254238,62.07082416,28.89294936
00:34:20,,2060000,355,4,21.14405407,8.826892767,8.353726047,127,5,1,245.0449357,61.93288689,28.59468386
00:34:21,,2061000,355,4,21.4886636,9.044449771,8.42279842,127,5,1,244.4709257,61.79268417,28.29692479
00:34:22,,2062000,355,4,21.61810791,9.120916201,8.492610198,127,5,1,243.9034005,61.65027312,27.9996847
00:34:23,,2063000,355,4,21.55847901,9.077029601,8.551052138,127,5,1,243.3423596,61.50571003,27.70297487
00:34:24,,2064000,355,4,21.31159591,8.911893639,8.587136288,127,5,1,242.7878019,61.35905105,27.406808
00:34:25,,2065000,355,4,20.88044958,8.620014228,8.590424082,127,5,1,242.2397153,61.21035377,27.11119577
00:34:26,,2066000,355,4,20.27669348,8.197449915,8.551126666,127,5,1,241.6980884,61.05967296,26.81614977
00:34:27,,2067000,355,4,19.49109462,7.622794342,8.458293433,127,5,1,241.1629027,60.90706404,26.5216813
00:34:28,,2068000,355,4,18.50823393,6.866527721,8.299116862,127,5,1,240.6341364,60.75258127,26.22780114
00:34:29,,2069000,355,3,19.06971052,7.291040489,8.198309225,127,4,4,240.1117652,60.59627932,25.93452115
00:34:30,,2070000,355,3,19.93704182,7.925449207,8.171023223,127,4,4,239.5957584,60.43821181,25.64185154
00:34:31,,2071000,355,3,20.60548974,8.38955199,8.1928761,127,4,4,239.0860845,60.27843161,25.34980331
00:34:32,,2072000,355,3,21.08398253,8.706570044,8.244245494,127,4,4,238.5827065,60.1169921,25.05838706
00:34:33,,2073000,355,3,21.39218477,8.902167773,8.310037722,127,4,4,238.0855856,59.95394478,24.76761291
00:34:34,,2074000,355,3,21.5263049,8.981604715,8.377194421,127,4,4,237.5946802,59.78934067,24.47749082
00:34:35,,2075000,355,3,21.49069575,8.951038618,8.434578841,127,4,4,237.1099463,59.6232309,24.18803126
00:34:36,,2076000,355,3,21.27735267,8.803934849,8.471514442,127,4,4,236.6313356,59.45566493,23.89924306
00:34:37,,2077000,355,3,20.89547469,8.540357037,8.478398701,127,4,4,236.1588001,59.28669245,23.61113655
00:34:38,,2078000,355,3,20.34190299,8.14822944,8.445381775,127,4,4,235.6922894,59.11636182,23.32372119
00:34:39,,2079000,355,3,19.61716917,7.614579275,8.362301525,127,4,4,235.2317494,58.94472041,23.0370055
00:34:40,,2080000,355,3,18.69611724,6.904454853,8.216516858,127,4,4,234.7771245,58.77181601,22.75099876
00:34:41,,2081000,355,2,19.04630541,7.1653161,8.111396782,127,3,3,234.328359,58.5976948,22.46570988
00:34:42,,2082000,355,2,19.82571366,7.740095972,8.074266701,127,3,3,233.8853944,58.42240217,22.1811472
00:34:43,,2083000,355,2,20.45080379,8.180139147,8.084853946,127,3,3,233.4481724,58.24598312,21.89731949
00:34:44,,2084000,355,2,20.91595885,8.49361179,8.12572973,127,3,3,233.016632,58.06848178,21.6142349
00:34:45,,2085000,355,2,21.21943944,8.689483632,8.18210512,127,3,3,232.5907113,57.88994131,21.33190114
00:34:46,,2086000,355,2,21.36520287,8.777333691,8.241627977,127,3,3,232.17035,57.71040407,21.0503267
00:34:47,,2087000,355,2,21.36172146,8.765959095,8.294061089,127,3,3,231.7554824,57.52991189,20.76951837
00:34:48,,2088000,355,2,21.2047606,8.652126166,8.329867597,127,3,3,231.3460453,57.3485059,20.48948396
00:34:49,,2089000,355,2,20.90288421,8.43773107,8.340653944,127,3,3,230.9419751,57.16622644,20.21023116
00:34:50,,2090000,355,2,20.45274039,8.113670843,8.317955634,127,3,3,230.5432061,56.98311302,19.93176683
00:34:51,,2091000,354,13,21.00070591,8.504677486,8.336627819,127,6,2,310.1409983,57.32477026,58.1648721
00:34:52,,2092000,354,13,21.44463628,8.810278297,8.383992867,127,6,2,309.6902901,57.48028787,57.9023338
00:34:53,,2093000,354,13,21.71099516,8.991498146,8.444743395,127,6,2,309.2344549,57.63445659,57.63875055
00:34:54,,2094000,354,13,21.79767273,9.054616591,8.505730714,127,6,2,308.7734676,57.7872351,57.37413682
00:34:55,,2095000,354,13,21.70558989,9.003017045,8.555459348,127,6,2,308.3072992,57.93858034,57.10850411
00:34:56,,2096000,354,13,21.42941015,8.83091892,8.583005305,127,6,2,307.8359264,58.08844858,56.84186598
00:34:57,,2097000,354,13,20.98344671,8.540498632,8.578754638,127,6,2,307.3593276,58.2367965,56.57423565
00:34:58,,2098000,354,13,20.33760732,8.099504289,8.530829603,127,6,2,306.8774828,58.38358004,56.30562602
00:34:59,,2099000,354,13,19.49097621,7.489970557,8.426743698,127,6,2,306.3903744,58.528754,56.03605005
00:35:00,,2100000,354,13,18.43117298,6.68229652,8.25229898,127,6,2,305.89799,58.67227407,55.76552212
00:35:01,,2101000,354,12,19.31480442,7.373542149,8.164423297,127,5,1,305.4003154,58.81409391,55.49405427
00:35:02,,2102000,354,12,20.14261953,7.990630483,8.147044016,127,5,1,304.8973439,58.95416912,55.22166094
00:35:03,,2103000,354,12,20.77417474,8.441073046,8.176446919,127,5,1,304.3890702,59.09245326,54.9483559
00:35:04,,2104000,354,12,21.21597586,8.746019322,8.233404158999999,127,5,1,303.8754915,59.22890004,54.67415247
00:35:05,,2105000,354,12,21.47941399,8.925379912,8.302601734,127,5,1,303.3566091,59.36346304,54.39906467
00:35:06,,2106000,354,12,21.56291116,8.985607204,8.370902281,127,5,1,302.8324275,59.4960953,54.12310627
00:35:07,,2107000,354,12,21.47214156,8.933008864,8.42711294,127,5,1,302.302956,59.6267504,53.84629174
00:35:08,,2108000,354,12,21.20161525,8.761724145,8.46057406,127,5,1,301.7682049,59.75538053,53.56863437
00:35:09,,2109000,354,12,20.73669495,8.454509377,8.459967592,127,5,1,301.2281921,59.88193994,53.29014909
00:35:10,,2110000,354,12,20.07222267,7.994707599,8.413441593,127,5,1,300.6829372,60.00638064,53.01085007
00:35:11,,2111000,354,12,19.20583167,7.363056213,8.308403055,127,5,1,300.1324648,60.12865592,52.73075174
00:35:12,,2112000,354,12,18.1405503,6.542094158,8.131772165,127,5,1,299.5768035,60.24871833,52.44986857
00:35:13,,2113000,354,11,19.15641414,7.338357136,8.052430662,127,4,4,299.0159858,60.36652071,52.16821476
00:35:14,,2114000,354,11,19.98367824,7.955163944,8.04270399,127,4,4,298.4500502,60.48201617,51.8858054
00:35:15,,2115000,354,11,20.61294165,8.403984119,8.078832003,127,4,4,297.8790392,60.595158,51.60265524
00:35:16,,2116000,354,11,21.05145612,8.706443588,8.141593162,127,4,4,297.302999,60.70589895,51.31877861
00:35:17,,2117000,354,11,21.30441866,8.878305834,8.215264429,127,4,4,296.7219832,60.81419375,51.03419112
00:35:18,,2118000,354,11,21.37503685,8.929030247,8.286641011,127,4,4,296.1360491,60.9199965,50.74890781
00:35:19,,2119000,354,11,21.2672613,8.863416974,8.344318607,127,4,4,295.5452578,61.02326091,50.46294323
00:35:20,,2120000,354,11,20.97655921,8.675636036,8.37745035,127,4,4,294.9496768,61.12394246,50.17631251
00:35:21,,2121000,354,11,20.48832989,8.347683592,8.374473674,127,4,4,294.34938,61.22199561,49.88903155
00:35:22,,2122000,354,11,19.8137874,7.874005613,8.324426868,127,4,4,293.7444447,61.31737685,49.60111525
00:35:23,,2123000,354,11,18.92413261,7.216433085,8.21362749,127,4,4,293.1349539,61.41004199,49.31257885
00:35:24,,2124000,354,10,18.5627142,6.942574036,8.086522144,127,3,3,292.5209967,61.49994958,49.02343796
00:35:25,,2125000,354,10,19.44428794,7.616626382,8.039532568,127,3,3,291.9026683,61.58705606,48.73370861
00:35:26,,2126000,354,10,20.13517927,8.121466672,8.047725978,127,3,3,291.280067,61.67132109,48.4434058
00:35:27,,2127000,354,10,20.63449354,8.472985747,8.090251955,127,3,3,290.6532989,61.75270355,48.15254566
00:35:28,,2128000,354,10,20.94939133,8.689397027,8.150166463,127,3,3,290.0224733,61.83116424,47.86114343
00:35:29,,2129000,354,10,21.08074638,8.78001297,8.213151113,127,3,3,289.3877066,61.90666413,47.56921508
00:35:30,,2130000,354,10,21.0403816,8.756494403,8.267485442,127,3,3,288.749121,61.97916632,47.27677701
00:35:31,,2131000,354,10,20.82081108,8.612860861,8.302022984,127,3,3,288.106841,62.04863299,46.98384412
00:35:32,,2132000,354,10,20.41783839,8.34037817,8.305858503,127,3,3,287.4609991,62.11503067,46.69043292
00:35:33,,2133000,354,10,19.82489861,7.92373936,8.267646588,127,3,3,286.8117328,62.17832409,46.39655967
00:35:34,,2134000,354,10,19.03962137,7.34625175,8.175507105,127,3,3,286.1591828,62.23848103,46.10224001
00:35:35,,2135000,354,9,18.22845354,6.722281515,8.030184546,127,2,2,285.5034961,62.29546972,45.80749029
00:35:36,,2136000,354,9,19.12388734,7.415333472,7.968699438,127,2,2,284.8448235,62.34925991,45.51232627
00:35:37,,2137000,354,9,19.83363912,7.940597691,7.965889264,127,2,2,284.1833207,62.39982347,45.21676427
00:35:38,,2138000,354,9,20.36222989,8.317013503,8.001001688,127,2,2,283.5191485,62.44713238,44.92082059
00:35:39,,2139000,354,9,20.70999797,8.557761214,8.05667764,127,2,2,282.8524708,62.49116231,44.62451149
00:35:40,,2140000,354,9,20.87721805,8.672197961,8.118229672,127,2,2,282.1834565,62.53188883,44.3278534
00:35:41,,2141000,354,9,20.87453182,8.672058436,8.173612549,127,2,2,281.5122781,62.56928915,44.0308628
00:35:42,,2142000,354,9,20.69753344,8.554350127,8.211686306,127,2,2,280.839108,62.60334275,43.73355453
00:35:43,,2143000,354,9,20.34946977,8.316753958,8.222193072,127,2,2,280.164129,62.63403146,43.4359469
00:35:44,,2144000,354,9,19.82043571,7.943576724,8.194331437,127,2,2,279.4875195,62.66133741,43.13805458
00:35:45,,2145000,354,9,19.08720932,7.404503385,8.115348632,127,2,2,278.8094658,62.68524459,42.83989457
00:35:46,,2146000,354,9,18.15163115,6.683116985,7.972125467,127,2,2,278.1301542,62.70574092,42.54148333
00:35:47,,2147000,354,8,18.81689399,7.201387359,7.895051656,127,1,1,277.449773,62.72281432,42.24283678
00:35:48,,2148000,354,8,19.53586727,7.740511124,7.879597603,127,1,1,276.7685144,62.7364551,41.94397192
00:35:49,,2149000,354,8,20.07739616,8.131274244,7.904765267,127,1,1,276.086569,62.74665513,41.64490429
00:35:50,,2150000,354,8,20.43761335,8.383517532,7.952640494,127,1,1,275.4041317,62.75340872,41.34565097
00:35:51,,2151000,354,8,20.6165617,8.506488389,8.008025283,127,1,1,274.7213956,62.75671135,41.04622753
00:35:52,,2152000,354,8,20.61874059,8.508030398,8.058025795,127,1,1,274.0385558,62.75656179,40.74665071
00:35:53,,2153000,354,8,20.44668594,8.389953023,8.091218517,127,1,1,273.3558076,62.75295835,40.44693646
00:35:54,,2154000,354,8,20.09524129,8.144195638,8.09651623,127,1,1,272.6733446,62.74590513,40.14710114
00:35:55,,2155000,354,8,19.57388423,7.768775665,8.063742173,127,1,1,271.9913616,62.73540451,39.84716077
00:35:56,,2156000,354,8,18.86913419,7.241827631,7.981550719,127,1,1,271.3100523,62.72146285,39.54713185
00:35:57,,2157000,354,8,17.9728894,6.541907691,7.837586416,127,1,1,270.6296092,62.70408704,39.24703039
00:35:58,,2158000,354,7,18.77262143,7.166378804,7.770465655,127,8,4,269.950223,62.68328735,38.94687256
00:35:59,,2159000,354,7,19.78549747,7.919288321,7.785347921,127,8,4,269.2720815,62.65907481,38.64667381
00:36:00,,2160000,354,7,20.5483746,8.455032123,7.852316342,127,8,4,268.5953729,62.63146209,38.34645038
00:36:01,,2161000,354,7,21.06988909,8.804349911,7.947519699,127,8,4,267.9202811,62.60046603,38.04621861
00:36:02,,2162000,354,7,21.36241683,8.993537651,8.052121494,127,8,4,267.2469878,62.5661021,37.74599368
00:36:03,,2163000,354,7,21.42767018,9.033953572,8.150304702,127,8,4,266.5756734,62.52838995,37.44579241
00:36:04,,2164000,354,7,21.269397,8.930285144,8.228302746,127,8,4,265.9065115,62.48734927,37.14562945
00:36:05,,2165000,354,7,20.87987276,8.6717309,8.272645561,127,8,4,265.2396752,62.44300284,36.84552099
00:36:06,,2166000,354,7,20.25694276,8.243055396,8.269686545,127,8,4,264.5753331,62.3953741,36.54548261
00:36:07,,2167000,354,7,19.37257673,7.603000468,8.203017937,127,8,4,263.9136494,62.34448876,36.24552983
00:36:08,,2168000,354,7,18.26066138,6.749830436,8.057699187,127,8,4,263.2547843,62.29037229,35.94567741
00:36:09,,2169000,354,6,18.30344595,6.780656322,7.9299949,127,7,3,262.5988946,62.23305514,35.64594182
00:36:10,,2170000,354,6,19.34184056,7.572161409,7.894211551,127,7,3,261.9461306,62.17256658,35.34633758
00:36:11,,2171000,354,6,20.13427361,8.144057093,7.919196105,127,7,3,261.2966398,62.10893818,35.04688032
00:36:12,,2172000,354,6,20.68764489,8.525014617,7.979777957,127,7,3,260.6505634,62.04220169,34.7475844
00:36:13,,2173000,354,6,21.02565242,8.749089786,8.05670914,127,7,3,260.0080397,61.97239187,34.4484657
00:36:14,,2174000,354,6,21.15161242,8.829162579,8.133954483,127,7,3,259.3691994,61.89954383,34.1495386
00:36:15,,2175000,354,6,21.07689884,8.776707513,8.198229786,127,7,3,258.7341693,61.82369243,33.85081721
00:36:16,,2176000,354,6,20.78143477,8.575693094,8.235976117,127,7,3,258.1030706,61.74487727,33.55231717
00:36:17,,2177000,354,6,20.26195329,8.213866886,8.233765194,127,7,3,257.47602,61.66313592,33.25405278
00:36:18,,2178000,354,6,19.51710095,7.67364919,8.177753594,127,7,3,256.8531278,61.57850796,32.95603839
00:36:19,,2179000,354,6,18.51139039,6.906126109,8.050590845,127,7,3,256.2344992,61.49103363,32.65828819
00:36:20,,2180000,354,5,18.46878121,6.86824342,7.932356103,127,6,2,255.6202342,61.40075425,32.36081646
00:36:21,,2181000,354,5,19.48251341,7.635009835,7.902621476,127,6,2,255.0104282,61.30771155,32.06363749
00:36:22,,2182000,354,5,20.26179096,8.19295929,7.931655257,127,6,2,254.4051687,61.21194871,31.76676484
00:36:23,,2183000,354,5,20.8090473,8.566360728,7.995125804,127,6,2,253.8045398,61.11350817,31.47021187
00:36:24,,2184000,354,5,21.14822244,8.788667821,8.074480006,127,6,2,253.2086207,61.01243535,31.17399344
00:36:25,,2185000,354,5,21.27741324,8.868993105,8.153931316,127,6,2,252.6174833,60.90877454,30.8781224
00:36:26,,2186000,354,5,21.203265,8.815673147,8.220105499,127,6,2,252.0311945,60.80257034,30.58261164
00:36:27,,2187000,354,5,20.92613424,8.62639058,8.260734007,127,6,2,251.4498186,60.69386917,30.2874755
00:36:28,,2188000,354,5,20.43156069,8.282339058,8.262894512,127,6,2,250.8734121,60.58271567,29.99272609
00:36:29,,2189000,354,5,19.73508584,7.779310057,8.214536067,127,6,2,250.3020277,60.46915713,29.69837696
00:36:30,,2190000,354,5,18.82504397,7.09011985,8.102094445,127,6,2,249.7357134,60.35323885,29.40444049
